device_id,device_num_qubits,target_sha256,run_id,circuit_id,family,generator,num_qubits,depth,size,config_id,optimization_level,layout_method,routing_method,seed,status,phase,category,exception_type,timeout_seconds,observed_total_seconds,message,diagnostic_method,observed_phase,completed_pass_count,last_completed_pass_name,last_completed_pass_class,last_completed_pass_index,last_completed_pass_duration_seconds,last_completed_pass_wall_elapsed_seconds,interrupted_pass_file,interrupted_pass_function,interrupted_pass_line,inferred_qiskit_stage,inferred_configuration_component,inferred_configuration_value,inference_confidence,causal_attribution_supported,diagnostic_limitations,last_relevant_qiskit_frame
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_87af8aff44ecc6bac74479ee6f3211612ebfda5cbbce3ab2cea735cdf6417ad7,ae_indep_qiskit_13,ae,qiskit,13,72,152,o2_sabre_lookahead,2,sabre,lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00364837399997,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.93428707122803,99.998108269,qiskit/transpiler/passes/routing/lookahead_swap.py,_first_op_node,390,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:390:_first_op_node
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_10ba17e64ee9e99ccb7b2459afc1aab879f5949066ede109d6e309b88c87ddb4,ae_indep_qiskit_13,ae,qiskit,13,72,152,o2_sabre_lookahead,2,sabre,lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00399351700003,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.92745518684387,99.99825557600002,qiskit/transpiler/passes/routing/lookahead_swap.py,_map_free_gates,312,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:312:_map_free_gates
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_c20011b52ea01fa66ac8f24d9c347e246d5e13d9eba765d9e970d7314ace9bb1,ae_indep_qiskit_13,ae,qiskit,13,72,152,o2_sabre_lookahead,2,sabre,lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00263427800002,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.93726205825806,99.997826718,qiskit/transpiler/passes/routing/lookahead_swap.py,<genexpr>,380,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:380:<genexpr>
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_13b9bdea69e3540bc94fbc8e615a978685734a67bd1475d54eb988622ee33406,ae_indep_tket_12,ae,tket,12,77,156,o2_sabre_lookahead,2,sabre,lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.002117494,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.91600441932678,99.99793218900004,qiskit/transpiler/passes/routing/lookahead_swap.py,<genexpr>,216,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:216:<genexpr>
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_577c6f9846a8e3cadeb6f7bad964c71d433cd13252268019623ee915df96405e,dj_indep_qiskit_22,dj,qiskit,22,24,85,o2_sabre_lookahead,2,sabre,lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00279243,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.97357106208801,99.99924486999998,qiskit/transpiler/passes/routing/lookahead_swap.py,_calc_layout_distance,342,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:342:_calc_layout_distance
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_a9d5ff522f9d7919d8b0fec8e5c3c6496f018f58ffe21bc1206f475e762e552a,dj_indep_qiskit_23,dj,qiskit,23,25,89,o2_sabre_lookahead,2,sabre,lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00276655599987,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.96190142631531,99.999259037,qiskit/transpiler/passes/routing/lookahead_swap.py,_map_free_gates,313,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:313:_map_free_gates
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_18fb0853fd9c78df4a745bd0608bed9c7cff5a983729ad356a2ea82facdc4cb5,dj_indep_tket_22,dj,tket,22,25,106,o2_sabre_lookahead,2,sabre,lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.03271004699991,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.95264554023743,99.99925484300002,qiskit/transpiler/passes/routing/lookahead_swap.py,<genexpr>,390,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:390:<genexpr>
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_75e14a25e99050736519513b3e1b50e810e6ce6dbab6bfce39c68532695f4d4f,dj_indep_tket_23,dj,tket,23,27,112,o2_sabre_lookahead,2,sabre,lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.03688429599993,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.93407487869263,99.99915218299998,qiskit/transpiler/passes/routing/lookahead_swap.py,_first_op_node,390,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:390:_first_op_node
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_649fc9157b31fce54b8b4e78de85fdde589b76fa65793115abee19be1d1011f0,groundstate_medium_indep_qiskit_12,groundstate_medium,qiskit,12,37,180,o2_sabre_lookahead,2,sabre,lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0034420669981,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.89361834526062,99.99864286999946,qiskit/transpiler/passes/routing/lookahead_swap.py,_calc_layout_distance,342,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:342:_calc_layout_distance
ibm_falcon_27,27,f30536987677ef5017fe3a89b8b4ee0a3e7252a1a226cc3db95fd9b2e822d991,run_c7a960a1071f434589fb14bd4667ddfea3e10093aa030cb28fc0306f1cc79f47,groundstate_medium_indep_qiskit_12,groundstate_medium,qiskit,12,37,180,o2_sabre_lookahead,2,sabre,lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00333587899877,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,21,LookaheadSwap,qiskit.transpiler.passes.routing.lookahead_swap.LookaheadSwap,20,99.87682819366455,99.99817346200143,qiskit/transpiler/passes/routing/lookahead_swap.py,_score_step,360,routing,routing_method,lookahead,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/routing/lookahead_swap.py:360:_score_step
