device_id,device_num_qubits,target_sha256,run_id,circuit_id,family,generator,num_qubits,depth,size,config_id,optimization_level,layout_method,routing_method,seed,status,phase,category,exception_type,timeout_seconds,observed_total_seconds,message,diagnostic_method,observed_phase,completed_pass_count,last_completed_pass_name,last_completed_pass_class,last_completed_pass_index,last_completed_pass_duration_seconds,last_completed_pass_wall_elapsed_seconds,interrupted_pass_file,interrupted_pass_function,interrupted_pass_line,inferred_qiskit_stage,inferred_configuration_component,inferred_configuration_value,inference_confidence,causal_attribution_supported,diagnostic_limitations,last_relevant_qiskit_frame
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_fba83ee5e487d3904931475f162885edc1819773cfb7a1682df603b74c6e0614,qft_indep_tket_40,qft,tket,40,81,880,o3_default_default,3,,,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00217224399967,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,56,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,55,96.93753623962402,99.9928891769996,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,373,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:373:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_e695c9cd7df83e0e8977148e8ed56e65c38fa41b2fcd26b253299965139e0d0b,qft_indep_tket_40,qft,tket,40,81,880,o3_default_default,3,,,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00219542300056,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,56,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,55,97.15172791481018,99.99308673999985,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,371,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:371:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_f067aa42ef1f3db1dc63e107bc9a05ed83a5471b972e1c75d62a5e2fc62f85ef,qft_indep_tket_40,qft,tket,40,81,880,o3_default_default,3,,,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00254831799975,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,56,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,55,96.98517918586731,99.99319828999978,qiskit/transpiler/passes/layout/vf2_post_layout.py,run,281,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:281:run
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_51ff8e0e6250e169a44045fafe4eb916da58e6c4b4335f4c27dc4dbd2c00d783,random_indep_qiskit_30,random,qiskit,30,312,2080,o3_default_default,3,,,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00566923699989,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,46,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,45,96.41103720664978,99.98941339800058,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,375,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:375:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_9030ed4c90e025b76b24f6538cdc56c320f61521b7743c2e1e773a39193e2a4b,random_indep_qiskit_30,random,qiskit,30,312,2080,o3_default_default,3,,,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00387650099947,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,46,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,45,96.35254073143005,99.98451622299945,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,371,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:371:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_f04f06a2ff277c37ff35daf54227692b3a72816a5cc1b713d957e3a5aaaeda87,random_indep_qiskit_30,random,qiskit,30,312,2080,o3_default_default,3,,,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00381064700014,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,46,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,45,96.35097908973694,99.98449010100012,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,375,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:375:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_21da9ed3b8c3a64f68770eb96564f395d2a0460cc4390a414d9de7d1890ecfd8,graphstate_indep_qiskit_14,graphstate,qiskit,14,8,42,o3_dense_sabre,3,dense,sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0031455330004,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,46,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,45,99.96902418136597,99.99958350999987,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,363,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:363:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_fbdc4ef1afdf39b04af5a45ddb70b30c6ef164529313e022635ab0305eeccca3,graphstate_indep_qiskit_14,graphstate,qiskit,14,8,42,o3_dense_sabre,3,dense,sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00185261999968,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,46,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,45,99.9512140750885,99.99945725499992,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,362,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:362:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_7b10eb2e90c4723586caf844245b792f0d5fdd804f4fc5f8b35993657bbaa0bf,graphstate_indep_qiskit_14,graphstate,qiskit,14,8,42,o3_dense_sabre,3,dense,sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00226726599976,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,46,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,45,99.95663595199585,99.99929503699968,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,366,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:366:_score_layout
quantinuum_h2_56,56,8c5576ac2f280a98f797dceb53186f97500e901d9784cc328187e156cbbe9b8f,run_204f9862dbe6ddd89eecff8b66b64f3737f110d20f5d4fab3879df9eec845ba1,pricingcall_indep_qiskit_5,pricingcall,qiskit,5,36,47,o3_dense_sabre,3,dense,sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00159861600059,Tentativo interrotto dopo 100.0 secondi.,qiskit_post_pass_callback_and_sigalrm_traceback,transpilation,46,VF2PostLayout,qiskit.transpiler.passes.layout.vf2_post_layout.VF2PostLayout,45,99.95624470710754,99.999510267,qiskit/transpiler/passes/layout/vf2_post_layout.py,_score_layout,366,optimization,optimization_level,3,medium,False,"Il callback pubblico di Qiskit viene eseguito dopo ogni pass: last_completed_pass non identifica necessariamente il pass interrotto. | Lo stack indica dove SIGALRM è stato osservato, non dimostra quale pass, configurazione, circuito o hardware abbia causato il timeout. | Un'attribuzione causale richiede confronti controllati tra circuiti, configurazioni e device.",qiskit/transpiler/passes/layout/vf2_post_layout.py:366:_score_layout
